order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,payment_method,shipping_method,region,country,order_date,delivery_status,customer_rating,total_amount
ORD-003740,CUST-00469,PROD-0340,Smartphone,Electronics,8,911.93,15,PayPal,Express,Africa,India,2025-05-04 21:29:17.433895,Delivered,5,6201.12
ORD-003741,CUST-00822,PROD-0347,Monitor,Accessories,5,1148.82,10,Cash,Overnight,Africa,China,2025-04-11 21:29:17.433902,Delivered,5,5169.69
ORD-003742,CUST-00871,PROD-0134,Mouse,Accessories,3,412.14,20,Cash,Express,Europe,USA,2025-11-28 21:29:17.433909,Delivered,5,989.14
ORD-003743,CUST-00405,PROD-0347,Smartphone,Furniture,6,1381.26,20,Bank Transfer,Express,South America,Japan,2025-09-02 21:29:17.433916,In Transit,4,6630.05
ORD-003744,CUST-00202,PROD-0137,Headphones,Electronics,2,381.89,25,PayPal,Express,Asia,China,2025-12-21 21:29:17.433923,Delivered,5,572.84
ORD-003745,CUST-00038,PROD-0245,Mouse,Accessories,8,1118.92,5,PayPal,Express,Africa,USA,2025-09-19 21:29:17.433929,Delivered,5,8503.79
ORD-003746,CUST-00942,PROD-0109,Smartphone,Furniture,8,1298.73,10,Credit Card,Standard,Africa,France,2025-05-20 21:29:17.433936,In Transit,3,9350.86
ORD-003747,CUST-00772,PROD-0313,Webcam,Computing,3,1798.18,0,PayPal,Express,Europe,UK,2025-03-13 21:29:17.433943,Delivered,5,5394.54
ORD-003748,CUST-00188,PROD-0287,Smartphone,Electronics,8,905.88,20,Bank Transfer,Standard,Europe,Brazil,2025-12-04 21:29:17.433950,Delivered,4,5797.63
ORD-003749,CUST-00057,PROD-0021,Laptop,Computing,9,1552.91,10,Cash,Express,Asia,Japan,2025-05-09 21:29:17.433957,Delivered,5,12578.57
ORD-003750,CUST-00941,PROD-0090,Webcam,Computing,5,343.39,5,Credit Card,Express,North America,UK,2025-02-25 21:29:17.433964,Processing,5,1631.1
ORD-003751,CUST-00020,PROD-0296,Monitor,Furniture,5,320.83,15,Bank Transfer,Standard,Europe,France,2025-10-17 21:29:17.433971,In Transit,4,1363.53
ORD-003752,CUST-00273,PROD-0112,Keyboard,Electronics,6,1054.35,10,Bank Transfer,Express,Asia,UK,2025-10-14 21:29:17.433978,Delivered,3,5693.49
ORD-003753,CUST-00119,PROD-0301,Mouse,Accessories,7,1196.72,0,Credit Card,Overnight,Europe,Germany,2025-10-25 21:29:17.433985,Delivered,4,8377.04
ORD-003754,CUST-00583,PROD-0077,Desk,Accessories,3,1268.36,20,PayPal,Overnight,Europe,Germany,2025-09-06 21:29:17.433992,Delivered,3,3044.06
ORD-003755,CUST-00516,PROD-0177,Tablet,Furniture,5,1493.89,15,Credit Card,Express,Europe,China,2025-10-15 21:29:17.433999,Delivered,4,6349.03
ORD-003756,CUST-00221,PROD-0343,Keyboard,Accessories,1,596.91,5,Bank Transfer,Overnight,South America,China,2025-10-06 21:29:17.434005,In Transit,4,567.06
ORD-003757,CUST-00526,PROD-0148,Webcam,Accessories,5,1248.99,0,PayPal,Overnight,South America,China,2025-10-28 21:29:17.434012,Delivered,4,6244.95
ORD-003758,CUST-00515,PROD-0101,Tablet,Computing,4,384.4,15,Cash,Overnight,Africa,China,2025-12-02 21:29:17.434019,Delivered,4,1306.96
ORD-003759,CUST-00728,PROD-0246,Mouse,Computing,1,445.81,25,Credit Card,Overnight,South America,France,2025-09-13 21:29:17.434025,Delivered,1,334.36
ORD-003760,CUST-00741,PROD-0117,Desk,Electronics,7,143.94,25,Bank Transfer,Standard,Asia,UK,2025-04-01 21:29:17.434032,Delivered,4,755.68
ORD-003761,CUST-00336,PROD-0092,Headphones,Computing,1,1496.53,5,PayPal,Standard,Europe,India,2025-12-22 21:29:17.434039,Delivered,5,1421.7
ORD-003762,CUST-00698,PROD-0401,Headphones,Accessories,8,1018.92,0,Bank Transfer,Standard,South America,China,2025-08-23 21:29:17.434046,Delivered,5,8151.36
ORD-003763,CUST-00055,PROD-0028,Desk,Electronics,2,483.99,20,PayPal,Overnight,Europe,France,2025-05-01 21:29:17.434053,Delivered,1,774.38
ORD-003764,CUST-00500,PROD-0425,Tablet,Electronics,5,1116.91,5,PayPal,Overnight,North America,Brazil,2026-01-07 21:29:17.434060,Delivered,4,5305.32
ORD-003765,CUST-00900,PROD-0450,Monitor,Furniture,6,714.94,15,Credit Card,Standard,Africa,Japan,2025-04-12 21:29:17.434067,Delivered,5,3646.19
ORD-003766,CUST-00888,PROD-0025,Tablet,Computing,9,1676.05,0,Cash,Overnight,South America,China,2025-07-12 21:29:17.434074,Delivered,4,15084.45
ORD-003767,CUST-00766,PROD-0058,Smartphone,Electronics,7,1061.01,25,PayPal,Standard,Europe,UK,2025-10-11 21:29:17.434081,Delivered,5,5570.3
ORD-003768,CUST-00536,PROD-0498,Tablet,Accessories,6,69.32,25,Bank Transfer,Standard,North America,Germany,2025-12-20 21:29:17.434088,Delivered,4,311.94
ORD-003769,CUST-00162,PROD-0297,Monitor,Electronics,5,1970.34,10,PayPal,Standard,Africa,USA,2025-03-29 21:29:17.434095,Delivered,3,8866.53
ORD-003770,CUST-00670,PROD-0134,Keyboard,Electronics,6,157.85,0,Cash,Overnight,Africa,Brazil,2025-06-01 21:29:17.434102,In Transit,5,947.1
ORD-003771,CUST-00594,PROD-0331,Mouse,Furniture,4,1394.96,15,Bank Transfer,Standard,North America,Germany,2025-07-25 21:29:17.434109,Delivered,5,4742.86
ORD-003772,CUST-00915,PROD-0249,Tablet,Accessories,1,880.14,15,PayPal,Express,South America,UK,2025-09-01 21:29:17.434116,Processing,5,748.12
ORD-003773,CUST-00159,PROD-0038,Mouse,Accessories,9,506.14,10,PayPal,Standard,South America,UK,2025-04-01 21:29:17.434123,In Transit,5,4099.73
ORD-003774,CUST-00188,PROD-0390,Webcam,Computing,5,1356.15,15,Credit Card,Standard,Europe,Brazil,2025-03-11 21:29:17.434130,Delivered,4,5763.64
ORD-003775,CUST-00060,PROD-0429,Headphones,Accessories,8,260.54,0,Cash,Express,Asia,UK,2025-11-06 21:29:17.434137,Processing,4,2084.32
ORD-003776,CUST-00915,PROD-0075,Headphones,Electronics,7,1717.91,25,PayPal,Overnight,Europe,UK,2025-04-08 21:29:17.434144,In Transit,4,9019.03
ORD-003777,CUST-00817,PROD-0142,Monitor,Accessories,8,508.72,5,Cash,Standard,Europe,China,2025-01-28 21:29:17.434151,Processing,4,3866.27
ORD-003778,CUST-00319,PROD-0322,Webcam,Accessories,1,729.29,25,PayPal,Express,Europe,Japan,2025-02-06 21:29:17.434158,Delivered,5,546.97
ORD-003779,CUST-00878,PROD-0168,Headphones,Electronics,9,1268.96,25,Bank Transfer,Overnight,North America,USA,2025-01-21 21:29:17.434165,Delivered,3,8565.48
ORD-003780,CUST-00211,PROD-0259,Monitor,Furniture,1,12.05,0,Cash,Express,Africa,China,2025-02-15 21:29:17.434172,Delivered,4,12.05
ORD-003781,CUST-00406,PROD-0373,Tablet,Computing,3,950.77,15,Bank Transfer,Standard,Africa,Germany,2025-05-28 21:29:17.434179,Delivered,4,2424.46
ORD-003782,CUST-00664,PROD-0355,Webcam,Computing,8,1789.56,10,Cash,Express,Asia,Japan,2025-02-06 21:29:17.434193,Processing,4,12884.83
ORD-003783,CUST-00109,PROD-0225,Smartphone,Furniture,1,1364.03,10,Bank Transfer,Overnight,South America,Brazil,2025-03-03 21:29:17.434200,Delivered,1,1227.63
ORD-003784,CUST-00076,PROD-0152,Smartphone,Electronics,1,781.92,20,PayPal,Standard,Europe,France,2025-03-13 21:29:17.434207,Delivered,4,625.54
ORD-003785,CUST-00542,PROD-0019,Smartphone,Computing,6,1324.24,10,Bank Transfer,Express,North America,India,2025-05-01 21:29:17.434214,Processing,4,7150.9
ORD-003786,CUST-00314,PROD-0146,Keyboard,Furniture,5,1873.77,10,Bank Transfer,Overnight,North America,UK,2025-07-25 21:29:17.434221,Cancelled,5,8431.96
ORD-003787,CUST-00998,PROD-0448,Smartphone,Furniture,6,383.73,15,PayPal,Overnight,Europe,Brazil,2025-12-13 21:29:17.434227,Delivered,4,1957.02
ORD-003788,CUST-00117,PROD-0241,Webcam,Furniture,3,1068.3,5,Cash,Standard,North America,Germany,2025-06-28 21:29:17.434234,In Transit,4,3044.65
ORD-003789,CUST-00927,PROD-0372,Laptop,Computing,6,477.13,5,Bank Transfer,Standard,North America,France,2025-10-26 21:29:17.434241,Delivered,5,2719.64
ORD-003790,CUST-00868,PROD-0381,Headphones,Computing,2,1709.91,15,Credit Card,Standard,Europe,USA,2025-01-26 21:29:17.434248,Delivered,5,2906.85
ORD-003791,CUST-00704,PROD-0344,Smartphone,Computing,8,1444.89,10,Credit Card,Standard,Asia,Germany,2025-10-31 21:29:17.434255,Cancelled,3,10403.21
ORD-003792,CUST-00019,PROD-0237,Webcam,Computing,6,1604.14,0,Bank Transfer,Express,North America,Brazil,2025-04-25 21:29:17.434261,Processing,3,9624.84
ORD-003793,CUST-00432,PROD-0035,Chair,Accessories,4,1886.59,25,Bank Transfer,Overnight,Africa,Japan,2025-10-21 21:29:17.434268,Delivered,5,5659.77
ORD-003794,CUST-00685,PROD-0190,Tablet,Furniture,4,472.29,25,Bank Transfer,Standard,Africa,China,2025-06-11 21:29:17.434276,Delivered,4,1416.87
ORD-003795,CUST-00740,PROD-0001,Keyboard,Accessories,7,106.95,5,Cash,Standard,Africa,France,2025-09-15 21:29:17.434282,Delivered,3,711.22
ORD-003796,CUST-00350,PROD-0484,Mouse,Furniture,3,588.9,15,PayPal,Standard,Europe,Germany,2025-12-25 21:29:17.434289,Delivered,4,1501.69
ORD-003797,CUST-00183,PROD-0153,Monitor,Computing,3,804.29,0,Credit Card,Express,Africa,China,2025-08-18 21:29:17.434296,Delivered,5,2412.87
ORD-003798,CUST-00113,PROD-0429,Chair,Computing,6,1254.07,10,Credit Card,Overnight,South America,China,2026-01-07 21:29:17.434303,Delivered,5,6771.98
ORD-003799,CUST-00183,PROD-0433,Chair,Accessories,9,1597.43,15,Cash,Overnight,North America,China,2025-10-20 21:29:17.434310,Delivered,5,12220.34
ORD-003800,CUST-00481,PROD-0126,Keyboard,Electronics,1,706.11,5,Bank Transfer,Standard,Asia,Japan,2025-08-20 21:29:17.434317,Delivered,4,670.8
ORD-003801,CUST-00146,PROD-0491,Monitor,Computing,5,952.26,0,Bank Transfer,Overnight,Africa,UK,2025-03-04 21:29:17.434324,In Transit,2,4761.3
ORD-003802,CUST-00831,PROD-0482,Keyboard,Electronics,1,1573.08,0,PayPal,Express,Europe,Germany,2025-07-11 21:29:17.434331,Delivered,5,1573.08
ORD-003803,CUST-00628,PROD-0345,Smartphone,Furniture,1,458.4,5,PayPal,Overnight,Asia,China,2025-02-23 21:29:17.434338,In Transit,4,435.48
ORD-003804,CUST-00113,PROD-0400,Mouse,Accessories,3,442.09,0,Credit Card,Standard,Europe,UK,2025-03-19 21:29:17.434345,Delivered,4,1326.27
ORD-003805,CUST-00763,PROD-0226,Monitor,Electronics,3,1182.57,25,PayPal,Overnight,Asia,China,2025-03-02 21:29:17.434352,Delivered,3,2660.78
ORD-003806,CUST-00476,PROD-0221,Webcam,Electronics,4,877.75,5,Credit Card,Express,Asia,France,2025-07-05 21:29:17.434359,Delivered,4,3335.45
ORD-003807,CUST-00763,PROD-0403,Headphones,Computing,3,1898.3,25,Cash,Express,North America,Brazil,2025-04-07 21:29:17.434365,In Transit,5,4271.17
ORD-003808,CUST-00303,PROD-0407,Keyboard,Electronics,6,720.49,15,Bank Transfer,Overnight,Asia,France,2025-07-10 21:29:17.434372,In Transit,4,3674.5
ORD-003809,CUST-00971,PROD-0211,Mouse,Electronics,4,1521.52,20,Bank Transfer,Overnight,South America,France,2025-12-27 21:29:17.434380,Delivered,3,4868.86
ORD-003810,CUST-00825,PROD-0025,Tablet,Furniture,8,1170.35,10,Credit Card,Standard,South America,UK,2025-03-05 21:29:17.434387,Delivered,4,8426.52
ORD-003811,CUST-00118,PROD-0016,Laptop,Accessories,1,118.61,15,Bank Transfer,Standard,South America,UK,2025-08-18 21:29:17.434394,Delivered,5,100.82
ORD-003812,CUST-00813,PROD-0182,Tablet,Computing,8,177.93,25,Cash,Standard,Europe,China,2025-11-29 21:29:17.434400,Delivered,5,1067.58
ORD-003813,CUST-00161,PROD-0499,Laptop,Computing,1,414.28,10,PayPal,Overnight,North America,Japan,2026-01-02 21:29:17.434407,Delivered,5,372.85
ORD-003814,CUST-00401,PROD-0329,Desk,Electronics,1,294.87,10,Cash,Express,Europe,Germany,2025-05-29 21:29:17.434414,Delivered,2,265.38
ORD-003815,CUST-00198,PROD-0129,Webcam,Furniture,7,665.45,25,Bank Transfer,Express,Africa,Japan,2025-09-23 21:29:17.434421,Delivered,5,3493.61
ORD-003816,CUST-00260,PROD-0042,Desk,Electronics,1,1162.19,25,Cash,Overnight,South America,Brazil,2025-08-07 21:29:17.434428,Delivered,2,871.64
ORD-003817,CUST-00660,PROD-0403,Keyboard,Electronics,9,1208.7,5,Bank Transfer,Express,North America,UK,2025-06-01 21:29:17.434435,Delivered,3,10334.38
ORD-003818,CUST-00752,PROD-0481,Keyboard,Computing,8,1179.66,20,Credit Card,Express,South America,Brazil,2025-07-15 21:29:17.434442,Delivered,3,7549.82
ORD-003819,CUST-00047,PROD-0418,Laptop,Electronics,1,244.04,25,PayPal,Overnight,North America,Germany,2025-11-20 21:29:17.434449,Delivered,3,183.03
ORD-003820,CUST-00987,PROD-0336,Monitor,Electronics,2,1204.45,10,PayPal,Express,Europe,India,2025-04-23 21:29:17.434455,Delivered,5,2168.01
ORD-003821,CUST-00399,PROD-0236,Mouse,Furniture,2,825.4,10,Bank Transfer,Overnight,Europe,Brazil,2025-12-10 21:29:17.434462,Processing,5,1485.72
ORD-003822,CUST-00710,PROD-0360,Smartphone,Computing,2,1807.07,15,Bank Transfer,Standard,South America,Brazil,2025-10-26 21:29:17.434469,Delivered,5,3072.02
ORD-003823,CUST-00559,PROD-0439,Chair,Accessories,6,1824.85,20,PayPal,Express,Asia,France,2026-01-08 21:29:17.434476,Delivered,5,8759.28
ORD-003824,CUST-00078,PROD-0402,Keyboard,Furniture,4,1538.67,20,Cash,Overnight,North America,Japan,2025-09-09 21:29:17.434483,Delivered,4,4923.74
ORD-003825,CUST-00124,PROD-0034,Desk,Furniture,8,1409.18,10,Cash,Express,Africa,Brazil,2025-11-07 21:29:17.434490,Delivered,1,10146.1
ORD-003826,CUST-00075,PROD-0345,Desk,Furniture,1,238.76,20,Cash,Express,Asia,Japan,2025-07-08 21:29:17.434496,Delivered,5,191.01
ORD-003827,CUST-00871,PROD-0381,Tablet,Computing,4,178.54,15,PayPal,Standard,Europe,Japan,2025-05-15 21:29:17.434503,Delivered,5,607.04
ORD-003828,CUST-00137,PROD-0045,Webcam,Electronics,5,1683.26,5,Credit Card,Overnight,North America,UK,2026-01-05 21:29:17.434511,Processing,5,7995.48
ORD-003829,CUST-00602,PROD-0134,Laptop,Accessories,9,859.76,10,Bank Transfer,Standard,Asia,Germany,2025-08-10 21:29:17.434518,In Transit,4,6964.06
ORD-003830,CUST-00400,PROD-0021,Chair,Computing,5,908.21,0,Bank Transfer,Express,Africa,India,2025-11-04 21:29:17.434524,Processing,5,4541.05
ORD-003831,CUST-00837,PROD-0122,Laptop,Electronics,3,1697.11,10,PayPal,Express,Asia,France,2025-09-02 21:29:17.434531,Delivered,5,4582.2
ORD-003832,CUST-00505,PROD-0070,Keyboard,Furniture,4,1246.65,10,Credit Card,Express,Africa,UK,2025-03-20 21:29:17.434538,Delivered,3,4487.94
ORD-003833,CUST-00500,PROD-0352,Headphones,Computing,7,367.02,5,PayPal,Overnight,Europe,France,2025-02-28 21:29:17.434545,Delivered,5,2440.68
ORD-003834,CUST-00573,PROD-0361,Chair,Electronics,1,429.92,25,Cash,Standard,North America,Brazil,2025-05-10 21:29:17.434552,Delivered,3,322.44
ORD-003835,CUST-00138,PROD-0048,Tablet,Accessories,6,22.69,25,Cash,Overnight,Europe,USA,2025-02-25 21:29:17.434559,Delivered,4,102.11
ORD-003836,CUST-00050,PROD-0491,Desk,Accessories,8,1424.23,0,Bank Transfer,Express,North America,USA,2025-12-01 21:29:17.434566,In Transit,5,11393.84
ORD-003837,CUST-00771,PROD-0039,Tablet,Electronics,1,976.37,0,Bank Transfer,Standard,Asia,India,2025-09-20 21:29:17.434573,Delivered,5,976.37
ORD-003838,CUST-00973,PROD-0287,Keyboard,Computing,8,1900.43,0,Bank Transfer,Express,Europe,India,2025-05-31 21:29:17.434580,Delivered,4,15203.44
ORD-003839,CUST-00619,PROD-0490,Headphones,Furniture,7,1430.89,25,Bank Transfer,Standard,North America,France,2025-11-18 21:29:17.434587,Delivered,5,7512.17
ORD-003840,CUST-00625,PROD-0010,Smartphone,Electronics,1,215.27,5,Cash,Overnight,Africa,USA,2025-05-15 21:29:17.434594,Delivered,3,204.51
ORD-003841,CUST-00862,PROD-0030,Chair,Furniture,9,331.47,20,Cash,Overnight,North America,Germany,2025-11-18 21:29:17.434601,Delivered,3,2386.58
ORD-003842,CUST-00254,PROD-0244,Laptop,Accessories,3,1008.43,0,Credit Card,Overnight,Europe,Brazil,2025-08-24 21:29:17.434607,Delivered,3,3025.29
ORD-003843,CUST-00630,PROD-0274,Chair,Electronics,2,1850.5,20,Bank Transfer,Overnight,Europe,Brazil,2025-07-06 21:29:17.434614,Delivered,5,2960.8
ORD-003844,CUST-00710,PROD-0444,Desk,Accessories,7,502.03,15,PayPal,Overnight,Asia,Germany,2026-01-07 21:29:17.434621,In Transit,5,2987.08
ORD-003845,CUST-00849,PROD-0088,Laptop,Furniture,3,1652.9,5,Credit Card,Standard,Africa,Brazil,2025-04-14 21:29:17.434628,Delivered,4,4710.77
ORD-003846,CUST-00877,PROD-0244,Smartphone,Furniture,1,631.42,20,Credit Card,Standard,North America,UK,2025-09-02 21:29:17.434636,Delivered,5,505.14
ORD-003847,CUST-00563,PROD-0381,Smartphone,Electronics,3,547.1,25,Cash,Express,Europe,France,2025-12-06 21:29:17.434643,Delivered,5,1230.98
ORD-003848,CUST-00757,PROD-0329,Webcam,Electronics,6,1803.77,25,Bank Transfer,Standard,North America,Brazil,2025-07-05 21:29:17.434650,Processing,4,8116.96
ORD-003849,CUST-00915,PROD-0479,Laptop,Electronics,3,104.01,0,Credit Card,Express,South America,UK,2025-02-21 21:29:17.434657,Delivered,5,312.03
ORD-003850,CUST-00426,PROD-0015,Mouse,Accessories,5,1324.87,0,Bank Transfer,Overnight,Africa,Germany,2025-12-20 21:29:17.434664,Cancelled,5,6624.35
ORD-003851,CUST-00547,PROD-0004,Headphones,Furniture,9,95.9,20,Cash,Standard,Africa,India,2025-10-04 21:29:17.434671,Delivered,2,690.48
ORD-003852,CUST-00302,PROD-0191,Mouse,Furniture,7,1603.52,25,Credit Card,Standard,South America,Brazil,2025-08-16 21:29:17.434677,Cancelled,3,8418.48
ORD-003853,CUST-00922,PROD-0168,Smartphone,Accessories,2,1660.51,20,Credit Card,Overnight,Africa,Germany,2025-06-11 21:29:17.434694,Delivered,4,2656.82
ORD-003854,CUST-00581,PROD-0009,Laptop,Electronics,1,1787.78,15,PayPal,Overnight,South America,Germany,2025-05-29 21:29:17.434701,Delivered,5,1519.61
ORD-003855,CUST-00349,PROD-0109,Webcam,Computing,7,380.32,5,Cash,Overnight,North America,India,2025-04-22 21:29:17.434708,Delivered,5,2529.13
ORD-003856,CUST-00832,PROD-0137,Chair,Electronics,4,257.75,25,PayPal,Express,South America,Japan,2025-08-05 21:29:17.434716,Cancelled,4,773.25
ORD-003857,CUST-00933,PROD-0154,Chair,Computing,7,1012.03,10,Cash,Express,Asia,India,2025-04-02 21:29:17.434722,In Transit,5,6375.79
ORD-003858,CUST-00980,PROD-0388,Chair,Computing,6,550.55,25,PayPal,Standard,South America,USA,2025-08-01 21:29:17.434729,Delivered,4,2477.48
ORD-003859,CUST-00049,PROD-0209,Webcam,Accessories,7,1216.53,15,Cash,Overnight,North America,UK,2025-05-12 21:29:17.434736,Delivered,4,7238.35
ORD-003860,CUST-00917,PROD-0272,Keyboard,Furniture,4,1032.36,25,Cash,Standard,Africa,UK,2025-07-24 21:29:17.434743,Delivered,5,3097.08
ORD-003861,CUST-00074,PROD-0143,Laptop,Furniture,3,298.26,15,Credit Card,Overnight,Asia,Brazil,2026-01-05 21:29:17.434750,Delivered,4,760.56
ORD-003862,CUST-00704,PROD-0099,Mouse,Furniture,5,1481.15,25,PayPal,Overnight,South America,Brazil,2025-04-13 21:29:17.434795,Delivered,4,5554.31
ORD-003863,CUST-00261,PROD-0377,Headphones,Furniture,3,1609.53,15,PayPal,Overnight,North America,Germany,2025-11-16 21:29:17.434804,Delivered,1,4104.3
ORD-003864,CUST-00356,PROD-0308,Smartphone,Accessories,3,1926.46,0,PayPal,Overnight,Asia,India,2025-10-21 21:29:17.434812,Delivered,1,5779.38
ORD-003865,CUST-00582,PROD-0069,Headphones,Computing,4,797.12,20,Credit Card,Overnight,Asia,Brazil,2025-08-17 21:29:17.434819,In Transit,5,2550.78
ORD-003866,CUST-00602,PROD-0247,Smartphone,Furniture,8,682.09,25,Bank Transfer,Express,Asia,Japan,2025-02-27 21:29:17.434831,Delivered,2,4092.54
ORD-003867,CUST-00260,PROD-0261,Laptop,Computing,2,392.6,5,Cash,Standard,South America,UK,2025-11-15 21:29:17.434838,Delivered,5,745.94
ORD-003868,CUST-00638,PROD-0276,Laptop,Accessories,4,369.92,0,PayPal,Overnight,North America,China,2025-09-11 21:29:17.434845,Delivered,5,1479.68
ORD-003869,CUST-00743,PROD-0079,Tablet,Electronics,3,648.9,15,Cash,Express,North America,UK,2025-12-04 21:29:17.434852,Delivered,4,1654.69
ORD-003870,CUST-00295,PROD-0146,Mouse,Accessories,7,1963.82,5,Credit Card,Express,North America,Japan,2025-02-11 21:29:17.434859,Delivered,5,13059.4
ORD-003871,CUST-00931,PROD-0111,Desk,Furniture,2,193.59,0,Cash,Overnight,Europe,Germany,2025-07-25 21:29:17.434866,Delivered,5,387.18
ORD-003872,CUST-00641,PROD-0258,Smartphone,Electronics,1,526.14,10,Credit Card,Overnight,Africa,Japan,2025-04-29 21:29:17.434873,Processing,3,473.53
ORD-003873,CUST-00792,PROD-0093,Monitor,Accessories,1,181.1,25,Bank Transfer,Express,North America,USA,2025-02-22 21:29:17.434880,Delivered,4,135.82
ORD-003874,CUST-00313,PROD-0013,Desk,Accessories,6,554.53,25,PayPal,Overnight,Europe,India,2025-07-25 21:29:17.434887,Delivered,5,2495.38
ORD-003875,CUST-00612,PROD-0260,Chair,Computing,3,193.88,15,Credit Card,Express,Europe,India,2025-07-12 21:29:17.434894,Delivered,1,494.39
ORD-003876,CUST-00838,PROD-0426,Headphones,Accessories,7,1021.53,0,Cash,Overnight,Asia,UK,2025-05-18 21:29:17.434901,Delivered,3,7150.71
ORD-003877,CUST-00809,PROD-0109,Laptop,Electronics,8,882.33,0,Credit Card,Express,Africa,USA,2025-02-09 21:29:17.434907,Delivered,4,7058.64
ORD-003878,CUST-00182,PROD-0330,Monitor,Accessories,5,356.36,15,Credit Card,Overnight,Asia,UK,2025-10-12 21:29:17.434914,Delivered,4,1514.53
ORD-003879,CUST-00686,PROD-0189,Smartphone,Furniture,5,357.87,10,Bank Transfer,Express,Africa,USA,2025-11-12 21:29:17.434921,Delivered,2,1610.42
ORD-003880,CUST-00828,PROD-0095,Keyboard,Computing,2,1255.96,25,PayPal,Standard,Asia,UK,2025-06-07 21:29:17.434928,In Transit,4,1883.94
ORD-003881,CUST-00364,PROD-0105,Smartphone,Electronics,8,780.37,20,Credit Card,Overnight,South America,China,2026-01-06 21:29:17.434935,In Transit,4,4994.37
ORD-003882,CUST-00188,PROD-0008,Headphones,Electronics,1,121.83,10,Credit Card,Overnight,Africa,Germany,2025-06-15 21:29:17.434942,Delivered,4,109.65
ORD-003883,CUST-00569,PROD-0067,Smartphone,Accessories,9,1841.18,15,Cash,Express,Europe,China,2025-06-19 21:29:17.434949,Delivered,5,14085.03
ORD-003884,CUST-00543,PROD-0496,Smartphone,Furniture,1,815.86,20,Credit Card,Overnight,Europe,France,2025-06-19 21:29:17.434956,Delivered,5,652.69
ORD-003885,CUST-00596,PROD-0191,Webcam,Computing,1,1186.18,0,Credit Card,Standard,Africa,Japan,2025-10-21 21:29:17.434963,Delivered,4,1186.18
ORD-003886,CUST-00664,PROD-0366,Mouse,Electronics,1,1771.97,10,PayPal,Standard,Asia,UK,2025-06-21 21:29:17.434970,Delivered,4,1594.77
