device_id,sensor_type,location,floor,reading_value,unit,timestamp,battery_level,signal_strength,status
IOT-091,Pressure,Warehouse,7,36.1,Pascal,2025-12-17 15:29:17.616982,90,-50,Active
IOT-049,Motion,Building C,3,20.61,Boolean,2026-01-01 13:29:17.616989,63,-83,Active
IOT-082,Temperature,Warehouse,8,63.73,Percent,2025-12-18 06:29:17.616996,42,-78,Active
IOT-026,Pressure,Building C,2,49.53,Pascal,2025-12-29 05:29:17.617004,25,-78,Active
IOT-035,Pressure,Building A,2,30.59,Boolean,2025-12-30 15:29:17.617011,92,-36,Active
IOT-028,Humidity,Building C,1,70.39,Boolean,2026-01-03 21:29:17.617018,60,-74,Active
IOT-065,Motion,Building A,6,28.63,Celsius,2025-12-17 03:29:17.617025,75,-71,Active
IOT-098,Humidity,Building A,6,44.88,Boolean,2025-12-21 11:29:17.617032,66,-86,Active
IOT-026,Motion,Building C,6,82.54,Boolean,2026-01-09 08:29:17.617040,13,-66,Active
IOT-058,Humidity,Warehouse,1,73.17,Celsius,2025-12-21 02:29:17.617047,14,-75,Active
IOT-006,Pressure,Building B,4,66.61,Pascal,2025-12-29 01:29:17.617054,47,-48,Active
IOT-050,Humidity,Warehouse,1,94.12,Pascal,2026-01-04 15:29:17.617061,17,-31,Active
IOT-049,Pressure,Building C,2,25.66,Pascal,2025-12-23 08:29:17.617068,67,-73,Active
IOT-058,Pressure,Building B,8,73.73,Celsius,2025-12-18 22:29:17.617075,33,-32,Error
IOT-046,Humidity,Building C,8,24.97,Boolean,2026-01-05 09:29:17.617083,40,-82,Active
IOT-089,Motion,Building B,1,26.59,Celsius,2026-01-07 22:29:17.617091,30,-56,Active
IOT-081,Pressure,Warehouse,1,58.05,Boolean,2025-12-22 21:29:17.617098,87,-81,Active
IOT-090,Humidity,Warehouse,3,17.05,Percent,2026-01-06 16:29:17.617105,80,-56,Error
IOT-021,Pressure,Building A,7,57.58,Percent,2025-12-24 23:29:17.617113,76,-54,Active
IOT-096,Pressure,Building A,6,15.81,Percent,2026-01-13 12:29:17.617120,35,-38,Active
IOT-025,Humidity,Building C,3,66.21,Pascal,2026-01-07 07:29:17.617127,37,-72,Active
IOT-096,Pressure,Building C,8,41.52,Pascal,2025-12-21 03:29:17.617135,92,-78,Active
IOT-063,Pressure,Building B,8,22.08,Celsius,2026-01-04 04:29:17.617142,22,-55,Active
IOT-083,Humidity,Building B,6,81.37,Pascal,2026-01-08 08:29:17.617150,68,-66,Active
IOT-066,Temperature,Building A,1,48.14,Celsius,2025-12-29 16:29:17.617158,62,-86,Active
IOT-035,Humidity,Building B,8,52.74,Celsius,2025-12-16 05:29:17.617165,74,-74,Active
IOT-080,Motion,Building A,5,46.83,Pascal,2025-12-17 09:29:17.617173,47,-57,Active
IOT-080,Temperature,Building A,9,22.11,Pascal,2026-01-07 13:29:17.617181,18,-48,Active
IOT-033,Pressure,Building B,9,54.09,Celsius,2025-12-27 07:29:17.617192,94,-68,Active
IOT-050,Motion,Building C,2,71.56,Celsius,2025-12-22 02:29:17.617200,74,-88,Active
IOT-024,Temperature,Building B,6,91.79,Celsius,2025-12-19 03:29:17.617207,81,-81,Active
IOT-095,Humidity,Building C,4,79.92,Boolean,2026-01-07 04:29:17.617214,31,-59,Active
IOT-023,Pressure,Building A,7,21.74,Pascal,2025-12-31 06:29:17.617219,35,-33,Active
IOT-081,Temperature,Building A,6,29.09,Celsius,2026-01-13 08:29:17.617223,72,-58,Active
IOT-097,Humidity,Building C,7,18.81,Percent,2026-01-11 21:29:17.617228,90,-84,Active
IOT-037,Temperature,Building A,5,25.15,Celsius,2025-12-30 15:29:17.617232,70,-78,Warning
IOT-063,Humidity,Building A,9,55.84,Boolean,2025-12-20 10:29:17.617237,66,-53,Active
IOT-056,Motion,Building B,1,33.68,Pascal,2025-12-20 02:29:17.617241,30,-80,Warning
IOT-063,Motion,Building B,7,70.07,Celsius,2025-12-21 02:29:17.617246,91,-76,Active
IOT-019,Pressure,Building A,9,17.75,Percent,2025-12-30 14:29:17.617250,42,-68,Active
IOT-021,Humidity,Building B,8,87.87,Pascal,2025-12-25 17:29:17.617255,21,-72,Warning
IOT-039,Temperature,Building A,1,72.6,Boolean,2025-12-16 21:29:17.617259,68,-83,Active
IOT-083,Pressure,Building A,8,97.37,Celsius,2025-12-16 20:29:17.617263,55,-31,Active
IOT-072,Pressure,Building C,3,95.99,Celsius,2026-01-04 04:29:17.617268,92,-42,Active
IOT-026,Humidity,Building B,10,73.9,Pascal,2025-12-26 15:29:17.617272,15,-67,Active
IOT-051,Motion,Building B,6,28.43,Pascal,2026-01-02 01:29:17.617276,29,-89,Active
IOT-060,Pressure,Building A,9,33.88,Celsius,2025-12-18 08:29:17.617281,42,-53,Active
IOT-082,Temperature,Building C,7,38.59,Celsius,2025-12-15 07:29:17.617285,38,-61,Warning
IOT-078,Pressure,Warehouse,5,51.27,Boolean,2025-12-31 07:29:17.617290,62,-47,Active
IOT-082,Humidity,Building B,8,63.52,Pascal,2025-12-25 01:29:17.617294,68,-37,Active
IOT-092,Motion,Warehouse,8,73.02,Pascal,2026-01-08 00:29:17.617299,63,-58,Active
IOT-097,Humidity,Building B,6,21.43,Boolean,2025-12-23 18:29:17.617303,62,-72,Active
IOT-006,Pressure,Building A,6,66.9,Celsius,2026-01-13 15:29:17.617307,44,-60,Active
IOT-007,Temperature,Building B,9,20.03,Pascal,2026-01-07 05:29:17.617312,35,-67,Active
IOT-060,Pressure,Building B,4,85.3,Pascal,2026-01-13 00:29:17.617318,32,-69,Active
IOT-061,Pressure,Building A,3,18.44,Boolean,2026-01-02 16:29:17.617326,46,-52,Active
IOT-005,Motion,Building C,8,48.15,Boolean,2026-01-08 13:29:17.617334,36,-62,Active
IOT-091,Humidity,Building B,9,50.7,Celsius,2026-01-12 05:29:17.617342,57,-57,Warning
IOT-008,Motion,Building A,4,63.48,Celsius,2025-12-22 09:29:17.617349,57,-38,Active
IOT-033,Pressure,Building A,2,23.11,Pascal,2026-01-12 01:29:17.617358,32,-87,Warning
IOT-057,Temperature,Building C,6,94.31,Boolean,2026-01-08 06:29:17.617368,47,-41,Active
IOT-012,Temperature,Warehouse,9,47.57,Percent,2026-01-08 08:29:17.617377,59,-45,Active
IOT-037,Motion,Building C,2,48.68,Boolean,2025-12-26 19:29:17.617387,39,-38,Active
IOT-015,Temperature,Building A,9,35.66,Pascal,2026-01-04 02:29:17.617395,60,-74,Active
IOT-017,Temperature,Building A,5,81.36,Pascal,2025-12-25 15:29:17.617402,27,-40,Active
IOT-037,Temperature,Building A,4,15.66,Percent,2026-01-11 10:29:17.617410,59,-63,Active
IOT-051,Pressure,Building B,8,24.03,Boolean,2026-01-01 13:29:17.617418,73,-53,Error
IOT-029,Temperature,Building B,2,55.01,Percent,2026-01-13 08:29:17.617422,92,-87,Active
IOT-003,Motion,Warehouse,7,97.31,Percent,2026-01-05 19:29:17.617427,73,-75,Active
IOT-075,Temperature,Warehouse,10,18.02,Percent,2026-01-08 02:29:17.617431,51,-49,Error
IOT-026,Pressure,Building B,7,20.27,Pascal,2026-01-09 11:29:17.617436,52,-48,Active
IOT-045,Pressure,Building B,1,75.77,Percent,2025-12-16 14:29:17.617440,10,-47,Active
IOT-006,Temperature,Building C,10,77.51,Celsius,2026-01-11 05:29:17.617444,54,-55,Active
IOT-099,Motion,Building B,8,91.24,Pascal,2025-12-22 21:29:17.617449,77,-43,Active
IOT-088,Temperature,Warehouse,1,64.01,Celsius,2025-12-18 11:29:17.617453,90,-60,Active
IOT-098,Humidity,Building A,9,49.3,Celsius,2025-12-17 12:29:17.617458,46,-76,Active
IOT-054,Motion,Building B,2,53.34,Pascal,2025-12-23 04:29:17.617462,79,-82,Active
IOT-088,Motion,Building C,10,51.68,Pascal,2025-12-28 23:29:17.617466,40,-55,Active
IOT-019,Motion,Building A,7,97.75,Boolean,2025-12-26 11:29:17.617471,47,-87,Active
IOT-013,Motion,Building B,5,47.31,Pascal,2026-01-07 16:29:17.617475,31,-72,Active
IOT-057,Motion,Building B,5,23.17,Percent,2025-12-29 20:29:17.617480,94,-57,Active
IOT-073,Temperature,Building A,5,39.62,Boolean,2026-01-12 05:29:17.617484,95,-67,Active
IOT-083,Temperature,Building A,9,96.61,Percent,2026-01-02 22:29:17.617489,54,-80,Active
IOT-096,Motion,Building A,10,51.4,Celsius,2025-12-29 11:29:17.617495,44,-56,Error
IOT-085,Motion,Building C,2,41.87,Pascal,2025-12-25 15:29:17.617503,33,-63,Active
IOT-096,Humidity,Building C,9,41.41,Celsius,2025-12-28 16:29:17.617510,71,-63,Active
IOT-057,Pressure,Building C,7,15.77,Boolean,2025-12-30 06:29:17.617518,26,-80,Active
IOT-046,Pressure,Building A,3,68.82,Celsius,2025-12-21 19:29:17.617526,54,-53,Active
IOT-012,Motion,Building B,3,76.56,Boolean,2026-01-08 19:29:17.617534,73,-57,Error
IOT-029,Motion,Building A,2,45.0,Percent,2025-12-28 13:29:17.617542,59,-76,Warning
IOT-097,Pressure,Warehouse,10,89.19,Pascal,2025-12-30 18:29:17.617559,32,-83,Active
IOT-065,Temperature,Building B,5,78.15,Percent,2025-12-21 20:29:17.617567,83,-50,Active
IOT-049,Humidity,Building B,3,66.07,Boolean,2025-12-21 23:29:17.617574,36,-54,Active
IOT-004,Humidity,Building A,2,74.82,Boolean,2026-01-11 04:29:17.617582,29,-50,Active
IOT-077,Motion,Warehouse,4,80.4,Percent,2026-01-11 06:29:17.617589,21,-90,Active
IOT-087,Temperature,Building C,9,59.8,Percent,2026-01-06 01:29:17.617596,47,-67,Active
IOT-028,Temperature,Building A,1,48.81,Percent,2026-01-07 00:29:17.617604,67,-41,Active
IOT-050,Temperature,Building B,9,25.69,Pascal,2025-12-31 12:29:17.617611,79,-81,Active
IOT-012,Temperature,Building A,7,49.42,Percent,2025-12-28 11:29:17.617619,63,-51,Active
IOT-083,Motion,Warehouse,2,61.76,Celsius,2026-01-03 03:29:17.617626,99,-74,Active
IOT-097,Pressure,Building A,2,95.57,Percent,2025-12-17 21:29:17.617634,97,-77,Active
IOT-018,Motion,Warehouse,5,28.17,Boolean,2025-12-19 01:29:17.617641,75,-90,Active
IOT-098,Humidity,Building B,3,79.34,Boolean,2025-12-21 19:29:17.617648,77,-80,Active
IOT-094,Humidity,Warehouse,1,35.46,Boolean,2025-12-25 07:29:17.617655,11,-50,Active
IOT-006,Motion,Building A,8,96.35,Percent,2025-12-26 07:29:17.617661,71,-49,Active
IOT-068,Humidity,Building C,5,65.56,Percent,2025-12-19 01:29:17.617668,70,-88,Active
IOT-076,Pressure,Building C,5,51.79,Pascal,2025-12-30 01:29:17.617676,41,-74,Active
IOT-023,Pressure,Building C,6,44.48,Percent,2025-12-30 14:29:17.617683,15,-80,Active
IOT-028,Motion,Warehouse,8,32.17,Boolean,2026-01-12 14:29:17.617690,67,-67,Active
IOT-075,Humidity,Warehouse,4,75.73,Percent,2026-01-11 02:29:17.617697,74,-55,Active
IOT-092,Pressure,Warehouse,3,69.06,Celsius,2026-01-09 15:29:17.617705,96,-58,Active
IOT-040,Pressure,Building B,7,90.66,Percent,2025-12-17 23:29:17.617712,38,-59,Warning
IOT-098,Humidity,Warehouse,1,65.77,Percent,2026-01-06 17:29:17.617720,17,-66,Active
IOT-048,Temperature,Building A,2,29.43,Boolean,2025-12-27 17:29:17.617727,64,-41,Active
IOT-034,Humidity,Building A,3,73.04,Pascal,2026-01-11 06:29:17.617735,52,-64,Active
IOT-085,Motion,Building C,5,89.7,Boolean,2025-12-15 05:29:17.617742,97,-44,Error
IOT-092,Temperature,Building B,10,99.19,Boolean,2026-01-06 16:29:17.617749,63,-48,Active
IOT-062,Motion,Building C,4,73.23,Percent,2025-12-23 11:29:17.617790,22,-74,Active
IOT-058,Pressure,Warehouse,3,39.61,Boolean,2025-12-24 13:29:17.617800,21,-74,Active
IOT-034,Temperature,Warehouse,10,63.06,Percent,2026-01-10 02:29:17.617808,78,-41,Active
IOT-057,Motion,Warehouse,4,58.77,Percent,2026-01-05 02:29:17.617815,28,-45,Active
IOT-029,Motion,Warehouse,10,58.52,Celsius,2026-01-06 20:29:17.617823,91,-34,Active
IOT-090,Motion,Building C,7,21.68,Boolean,2025-12-26 08:29:17.617830,24,-51,Active
IOT-077,Temperature,Warehouse,7,31.54,Percent,2026-01-12 16:29:17.617837,85,-87,Active
IOT-052,Motion,Building C,5,59.55,Pascal,2026-01-01 23:29:17.617844,84,-73,Active
IOT-098,Temperature,Building C,5,82.85,Pascal,2025-12-16 13:29:17.617852,14,-80,Active
IOT-083,Temperature,Building B,7,30.45,Celsius,2025-12-22 16:29:17.617859,28,-50,Active
IOT-008,Motion,Building B,4,28.96,Percent,2026-01-10 21:29:17.617866,11,-51,Active
IOT-093,Pressure,Building C,1,79.59,Boolean,2026-01-13 13:29:17.617873,45,-79,Active
IOT-016,Humidity,Building B,4,73.7,Boolean,2026-01-07 07:29:17.617880,18,-48,Active
IOT-092,Humidity,Warehouse,9,56.23,Boolean,2026-01-07 22:29:17.617888,81,-54,Active
IOT-030,Temperature,Warehouse,10,19.28,Celsius,2026-01-09 00:29:17.617895,40,-81,Warning
IOT-087,Motion,Building C,10,55.18,Percent,2025-12-16 02:29:17.617903,56,-76,Active
IOT-093,Humidity,Building C,10,85.96,Pascal,2025-12-15 19:29:17.617911,65,-33,Active
IOT-084,Humidity,Warehouse,2,15.9,Percent,2026-01-08 01:29:17.617919,23,-33,Active
IOT-081,Motion,Building C,1,23.72,Celsius,2025-12-24 05:29:17.617927,68,-80,Active
IOT-026,Humidity,Building C,9,83.79,Boolean,2026-01-06 11:29:17.617935,32,-57,Active
IOT-057,Motion,Building A,6,59.64,Celsius,2025-12-21 03:29:17.617943,80,-49,Active
IOT-039,Humidity,Warehouse,2,71.29,Pascal,2026-01-08 14:29:17.617951,30,-56,Active
IOT-033,Pressure,Building A,7,78.33,Celsius,2026-01-10 23:29:17.617958,81,-83,Active
IOT-078,Motion,Building C,4,40.52,Pascal,2025-12-23 20:29:17.617966,77,-60,Active
IOT-031,Humidity,Building C,9,40.32,Pascal,2025-12-26 22:29:17.617974,81,-47,Active
IOT-080,Temperature,Building C,6,37.44,Boolean,2026-01-11 05:29:17.617982,84,-76,Error
IOT-021,Motion,Building A,7,29.22,Boolean,2026-01-11 20:29:17.617990,33,-62,Error
IOT-099,Humidity,Building A,3,40.9,Celsius,2025-12-27 00:29:17.617998,18,-76,Active
IOT-050,Pressure,Warehouse,6,95.99,Pascal,2026-01-01 19:29:17.618006,90,-35,Active
IOT-083,Humidity,Building C,1,22.31,Celsius,2025-12-31 03:29:17.618014,27,-60,Active
IOT-006,Temperature,Building A,5,35.45,Percent,2025-12-25 12:29:17.618023,30,-84,Active
IOT-060,Motion,Warehouse,10,42.03,Boolean,2026-01-12 15:29:17.618031,18,-61,Active
IOT-087,Pressure,Building A,5,28.07,Pascal,2026-01-11 10:29:17.618039,54,-66,Active
IOT-090,Humidity,Warehouse,2,21.58,Boolean,2026-01-01 17:29:17.618046,90,-36,Active
IOT-073,Temperature,Warehouse,6,28.76,Boolean,2026-01-12 21:29:17.618054,30,-76,Active
IOT-013,Temperature,Building A,3,59.86,Percent,2026-01-12 18:29:17.618062,96,-78,Active
IOT-058,Temperature,Building B,4,65.72,Boolean,2025-12-19 12:29:17.618070,53,-81,Active
IOT-044,Humidity,Warehouse,3,33.3,Percent,2026-01-02 09:29:17.618078,45,-72,Active
IOT-079,Pressure,Building C,1,57.82,Pascal,2026-01-11 17:29:17.618086,83,-42,Active
IOT-032,Humidity,Building A,1,15.53,Boolean,2025-12-23 21:29:17.618094,45,-76,Warning
IOT-059,Pressure,Building A,5,66.17,Boolean,2025-12-20 13:29:17.618102,41,-88,Active
IOT-081,Motion,Building B,10,15.11,Celsius,2026-01-07 22:29:17.618109,36,-73,Active
IOT-045,Pressure,Building B,6,69.64,Celsius,2026-01-03 19:29:17.618117,74,-69,Warning
IOT-055,Temperature,Warehouse,5,56.08,Percent,2026-01-13 08:29:17.618124,90,-54,Active
IOT-093,Temperature,Building B,4,24.29,Celsius,2025-12-30 16:29:17.618132,53,-59,Active
IOT-049,Temperature,Warehouse,6,22.51,Pascal,2025-12-23 16:29:17.618139,82,-60,Active
IOT-061,Humidity,Building B,9,15.59,Percent,2026-01-05 19:29:17.618146,91,-81,Active
IOT-040,Motion,Building B,4,61.89,Celsius,2026-01-12 16:29:17.618153,31,-32,Active
IOT-082,Pressure,Building B,9,83.56,Boolean,2025-12-31 13:29:17.618160,84,-50,Warning
IOT-034,Temperature,Building B,10,87.81,Celsius,2026-01-12 01:29:17.618168,51,-46,Active
IOT-089,Motion,Building C,7,63.39,Percent,2026-01-09 03:29:17.618176,88,-35,Active
IOT-012,Motion,Building B,4,90.41,Celsius,2025-12-18 03:29:17.618184,73,-70,Active
IOT-015,Humidity,Building A,10,88.27,Celsius,2025-12-15 01:29:17.618192,21,-57,Active
IOT-088,Pressure,Building A,4,74.35,Percent,2025-12-21 01:29:17.618200,62,-62,Active
IOT-009,Motion,Building A,3,45.86,Percent,2025-12-26 14:29:17.618208,99,-81,Active
IOT-020,Pressure,Building A,7,85.31,Pascal,2026-01-11 13:29:17.618216,58,-63,Active
IOT-089,Humidity,Warehouse,4,48.29,Percent,2026-01-11 00:29:17.618224,15,-37,Active
IOT-088,Pressure,Building B,10,49.28,Percent,2026-01-10 18:29:17.618232,75,-81,Active
IOT-049,Humidity,Building C,4,72.64,Percent,2025-12-30 09:29:17.618240,73,-59,Active
IOT-090,Temperature,Building C,7,93.87,Pascal,2025-12-17 10:29:17.618247,32,-77,Active
IOT-014,Pressure,Building B,7,57.5,Boolean,2026-01-09 09:29:17.618254,13,-59,Active
IOT-005,Humidity,Warehouse,2,30.06,Percent,2025-12-28 09:29:17.618262,52,-38,Active
IOT-048,Motion,Building C,8,27.11,Percent,2026-01-06 17:29:17.618269,76,-39,Active
IOT-057,Temperature,Building B,7,40.69,Percent,2025-12-29 09:29:17.618276,82,-35,Active
IOT-093,Motion,Building A,1,53.9,Boolean,2026-01-08 06:29:17.618284,92,-61,Active
IOT-060,Temperature,Warehouse,10,40.3,Percent,2025-12-28 04:29:17.618291,11,-35,Active
IOT-072,Temperature,Building B,9,75.51,Pascal,2025-12-27 20:29:17.618298,28,-83,Active
IOT-081,Pressure,Building C,8,61.13,Celsius,2025-12-25 10:29:17.618306,10,-54,Active
IOT-043,Motion,Building C,1,49.57,Pascal,2026-01-01 21:29:17.618313,80,-37,Active
IOT-086,Motion,Warehouse,5,33.14,Boolean,2025-12-23 06:29:17.618323,83,-72,Active
IOT-082,Temperature,Building C,6,66.46,Boolean,2025-12-18 22:29:17.618332,78,-69,Active
IOT-091,Temperature,Building B,8,72.3,Boolean,2026-01-11 04:29:17.618340,16,-40,Active
IOT-064,Temperature,Building B,10,81.65,Celsius,2026-01-07 22:29:17.618347,63,-67,Active
IOT-002,Humidity,Warehouse,7,99.22,Celsius,2025-12-23 15:29:17.618355,47,-63,Active
IOT-001,Pressure,Building B,5,34.66,Pascal,2025-12-18 20:29:17.618362,19,-50,Active
IOT-064,Temperature,Building C,1,16.28,Celsius,2025-12-19 03:29:17.618370,33,-48,Warning
IOT-072,Pressure,Warehouse,4,57.54,Boolean,2026-01-01 11:29:17.618378,15,-86,Active
IOT-085,Temperature,Building C,9,93.54,Boolean,2026-01-08 03:29:17.618386,48,-82,Active
IOT-024,Humidity,Building C,8,36.14,Percent,2025-12-25 13:29:17.618394,16,-83,Active
IOT-002,Temperature,Building A,10,79.25,Boolean,2025-12-19 02:29:17.618401,57,-32,Active
IOT-059,Pressure,Building B,10,42.16,Percent,2026-01-12 02:29:17.618409,42,-35,Active
IOT-092,Temperature,Building B,2,48.25,Pascal,2025-12-17 22:29:17.618414,76,-48,Active
IOT-034,Pressure,Building C,2,95.56,Celsius,2026-01-11 00:29:17.618419,67,-73,Active
IOT-056,Motion,Building C,8,54.19,Percent,2025-12-28 22:29:17.618423,48,-51,Error
IOT-076,Pressure,Building C,3,76.65,Pascal,2026-01-08 18:29:17.618428,73,-38,Active
IOT-005,Humidity,Building C,5,61.74,Pascal,2025-12-31 13:29:17.618432,13,-78,Active
IOT-055,Temperature,Building A,9,79.93,Boolean,2026-01-08 19:29:17.618437,46,-48,Active
IOT-036,Motion,Building C,2,41.98,Celsius,2025-12-25 19:29:17.618441,78,-85,Active
IOT-072,Pressure,Building C,8,89.54,Boolean,2026-01-04 23:29:17.618446,40,-34,Warning
IOT-094,Motion,Building C,2,61.66,Celsius,2026-01-05 09:29:17.618450,49,-75,Active
IOT-055,Humidity,Warehouse,3,41.28,Boolean,2025-12-22 18:29:17.618455,54,-73,Active
IOT-010,Motion,Warehouse,7,18.25,Pascal,2025-12-30 03:29:17.618459,95,-49,Active
IOT-085,Motion,Warehouse,7,16.12,Boolean,2025-12-21 13:29:17.618464,50,-74,Active
IOT-046,Pressure,Warehouse,5,45.04,Celsius,2025-12-17 15:29:17.618468,81,-89,Active
IOT-052,Humidity,Building B,1,33.33,Boolean,2026-01-03 01:29:17.618473,41,-73,Active
IOT-062,Temperature,Warehouse,2,19.48,Percent,2026-01-01 01:29:17.618477,89,-35,Active
IOT-098,Temperature,Warehouse,7,61.99,Boolean,2025-12-27 05:29:17.618482,23,-80,Active
IOT-098,Temperature,Warehouse,8,99.05,Pascal,2025-12-20 01:29:17.618486,57,-36,Active
IOT-004,Temperature,Building B,6,50.9,Boolean,2026-01-11 21:29:17.618490,54,-89,Active
IOT-056,Temperature,Building C,3,61.93,Pascal,2026-01-04 00:29:17.618495,79,-89,Active
IOT-011,Motion,Building B,3,33.68,Pascal,2025-12-30 01:29:17.618500,24,-34,Active
IOT-086,Temperature,Building A,9,32.42,Pascal,2026-01-05 11:29:17.618504,20,-73,Error
IOT-050,Motion,Building A,3,42.91,Percent,2026-01-05 15:29:17.618508,99,-50,Active
IOT-061,Pressure,Warehouse,6,85.98,Celsius,2025-12-31 10:29:17.618513,94,-69,Active
IOT-023,Pressure,Building A,3,96.65,Celsius,2026-01-02 07:29:17.618517,26,-75,Active
IOT-098,Humidity,Warehouse,10,77.88,Celsius,2026-01-12 20:29:17.618522,36,-64,Active
IOT-030,Temperature,Building A,3,16.75,Celsius,2025-12-15 18:29:17.618526,40,-74,Active
IOT-089,Motion,Building B,9,52.27,Celsius,2025-12-20 20:29:17.618531,87,-49,Active
IOT-088,Temperature,Warehouse,8,50.76,Pascal,2025-12-28 06:29:17.618535,42,-37,Active
IOT-025,Motion,Building B,7,94.49,Boolean,2025-12-24 20:29:17.618540,11,-74,Active
IOT-030,Pressure,Warehouse,3,78.37,Boolean,2025-12-22 15:29:17.618551,32,-32,Active
IOT-039,Humidity,Building C,5,75.72,Celsius,2025-12-16 03:29:17.618555,71,-85,Active
IOT-080,Humidity,Warehouse,1,63.01,Pascal,2025-12-21 07:29:17.618560,63,-58,Active
IOT-074,Humidity,Warehouse,2,69.9,Celsius,2025-12-19 16:29:17.618564,46,-78,Warning
IOT-095,Temperature,Building A,9,74.38,Boolean,2025-12-29 23:29:17.618569,99,-85,Active
IOT-011,Motion,Building A,3,61.97,Percent,2026-01-06 17:29:17.618574,11,-65,Active
IOT-073,Temperature,Warehouse,5,86.81,Percent,2025-12-20 02:29:17.618578,45,-72,Active
IOT-036,Humidity,Warehouse,4,18.14,Boolean,2025-12-30 22:29:17.618583,22,-53,Active
IOT-083,Temperature,Building B,8,95.02,Boolean,2025-12-18 21:29:17.618587,13,-72,Warning
IOT-052,Temperature,Warehouse,1,80.75,Percent,2026-01-02 19:29:17.618592,97,-47,Active
IOT-005,Temperature,Building A,6,59.96,Celsius,2026-01-04 15:29:17.618596,97,-65,Active
IOT-076,Temperature,Warehouse,6,88.13,Boolean,2026-01-04 22:29:17.618601,20,-69,Active
IOT-074,Motion,Building B,8,85.38,Celsius,2025-12-21 04:29:17.618605,49,-80,Active
IOT-014,Motion,Building B,1,50.65,Boolean,2025-12-27 20:29:17.618610,26,-69,Active
IOT-020,Humidity,Warehouse,4,86.38,Celsius,2025-12-31 12:29:17.618614,48,-59,Warning
IOT-020,Humidity,Building A,1,31.01,Celsius,2025-12-31 21:29:17.618619,96,-84,Active
IOT-044,Pressure,Building C,9,54.88,Celsius,2026-01-10 15:29:17.618623,48,-69,Error
IOT-025,Motion,Warehouse,6,34.74,Percent,2026-01-03 16:29:17.618627,78,-85,Active
IOT-041,Temperature,Building B,7,25.57,Celsius,2026-01-09 17:29:17.618632,39,-76,Active
IOT-069,Motion,Building B,1,91.04,Pascal,2025-12-22 16:29:17.618637,80,-53,Active
IOT-091,Temperature,Building A,10,46.19,Celsius,2026-01-06 13:29:17.618641,71,-50,Active
IOT-002,Temperature,Building B,4,73.17,Percent,2025-12-31 10:29:17.618646,73,-36,Active
IOT-012,Pressure,Warehouse,7,46.88,Percent,2026-01-03 00:29:17.618650,55,-35,Active
IOT-028,Pressure,Building C,4,61.25,Boolean,2026-01-13 00:29:17.618654,64,-73,Active
IOT-044,Pressure,Building A,5,44.58,Celsius,2025-12-22 00:29:17.618659,70,-56,Active
IOT-013,Pressure,Building B,1,78.13,Boolean,2026-01-12 23:29:17.618663,11,-57,Active
